epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,best_metric_value,epochs_without_improvement
1,1.9303659695676518,1.6252810018865957,0.6793478260869565,0.6813186813186813,0.6739130434782609,0.6775956284153005,0.746632797731569,0.6775956284153005,0
2,0.9265854896201655,1.5533340769293515,0.782608695652174,0.8170731707317073,0.7282608695652174,0.7701149425287356,0.8188799621928167,0.7701149425287356,0
3,0.647224179643672,1.3344878155090238,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.8468218336483931,0.782608695652174,0
4,0.4173341413018304,0.8120768475953651,0.7934782608695652,0.813953488372093,0.7608695652173914,0.7865168539325843,0.8871691871455576,0.7865168539325843,0
5,0.4537768048735765,0.7887086951700242,0.842391304347826,0.8247422680412371,0.8695652173913043,0.8465608465608465,0.8957939508506616,0.8465608465608465,0
6,0.38238467553526206,0.9531675648430119,0.75,0.7875,0.6847826086956522,0.7325581395348837,0.8641304347826086,0.8465608465608465,1
7,0.22329958935374083,0.8221561251127202,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.9063681474480151,0.8478260869565217,0
8,0.18231270134268784,0.5622408022881364,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.9367911153119093,0.8478260869565217,1
9,0.18322389580350648,0.7039783005400196,0.8206521739130435,0.8554216867469879,0.7717391304347826,0.8114285714285714,0.9125708884688091,0.8478260869565217,2
10,0.20216529710716793,1.2776120460551719,0.7336956521739131,0.7792207792207793,0.6521739130434783,0.7100591715976331,0.8583412098298676,0.8478260869565217,3
11,0.17037091479767616,0.9897748134706331,0.7554347826086957,0.821917808219178,0.6521739130434783,0.7272727272727273,0.8839792060491494,0.8478260869565217,4
12,0.1108650567416939,0.8314975579572923,0.8152173913043478,0.79,0.8586956521739131,0.8229166666666666,0.9004017013232515,0.8478260869565217,5
13,0.1672808496401498,0.8070518120607038,0.8043478260869565,0.7857142857142857,0.8369565217391305,0.8105263157894737,0.8936672967863893,0.8478260869565217,6
14,0.09310144254522838,0.992597506907971,0.7934782608695652,0.7872340425531915,0.8043478260869565,0.7956989247311828,0.894258034026465,0.8478260869565217,7
15,0.09074916536670011,0.8780110647557708,0.8369565217391305,0.8369565217391305,0.8369565217391305,0.8369565217391305,0.8992202268431002,0.8478260869565217,8
16,0.11865776179899343,0.6910431909795001,0.8369565217391305,0.8163265306122449,0.8695652173913043,0.8421052631578947,0.9203686200378072,0.8478260869565217,9
17,0.08461112617773084,0.749535571566135,0.8097826086956522,0.8131868131868132,0.8043478260869565,0.8087431693989071,0.8993383742911153,0.8478260869565217,10
18,0.1398570639904432,0.883413783841483,0.7663043478260869,0.8181818181818182,0.6847826086956522,0.7455621301775148,0.8831521739130436,0.8478260869565217,11
19,0.16042391779684634,0.7950334312475246,0.8315217391304348,0.8080808080808081,0.8695652173913043,0.837696335078534,0.9041233459357279,0.8478260869565217,12
