epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,best_metric_value,epochs_without_improvement
18,2.115874578664591,2.2382697126139766,0.5380434782608695,0.5327102803738317,0.6195652173913043,0.5728643216080402,0.5233931947069943,0.5728643216080402,0
19,2.1213435183514604,2.092664552771527,0.5108695652173914,0.5108695652173914,0.5108695652173914,0.5108695652173914,0.5382797731568998,0.5728643216080402,1
20,2.0045601312930765,2.048704603443975,0.5489130434782609,0.5483870967741935,0.5543478260869565,0.5513513513513514,0.55765595463138,0.5728643216080402,2
21,2.1189765275179684,2.0028897990351138,0.5163043478260869,0.5185185185185185,0.45652173913043476,0.48554913294797686,0.5478497164461248,0.5728643216080402,3
22,2.2180502807701026,2.099403070366901,0.5271739130434783,0.5238095238095238,0.5978260869565217,0.5583756345177665,0.5363303402646503,0.5728643216080402,4
23,2.097403646825434,1.9635118194248364,0.532608695652174,0.532608695652174,0.532608695652174,0.532608695652174,0.5498582230623819,0.5728643216080402,5
24,2.1815708672607337,1.9076991599539053,0.5380434782608695,0.5368421052631579,0.5543478260869565,0.5454545454545454,0.5665170132325141,0.5728643216080402,6
25,2.1465527841023038,2.0643918203270952,0.5489130434782609,0.5473684210526316,0.5652173913043478,0.5561497326203209,0.5479087901701324,0.5728643216080402,7
26,2.0737029353340906,1.9785634020100469,0.5380434782608695,0.5368421052631579,0.5543478260869565,0.5454545454545454,0.5500945179584121,0.5728643216080402,8
27,1.8947224132307283,2.0808325850445293,0.5489130434782609,0.5436893203883495,0.6086956521739131,0.5743589743589743,0.5590146502835539,0.5743589743589743,0
28,2.0715522857812734,2.0184000108553017,0.5652173913043478,0.5576923076923077,0.6304347826086957,0.5918367346938775,0.5516304347826086,0.5918367346938775,0
29,2.1234704151258366,1.967366151187731,0.5543478260869565,0.5490196078431373,0.6086956521739131,0.5773195876288659,0.5594281663516067,0.5918367346938775,1
30,2.0064677524042653,1.9753436472104944,0.5815217391304348,0.5789473684210527,0.5978260869565217,0.5882352941176471,0.5584829867674859,0.5918367346938775,2
31,1.916677719944126,1.994420015293619,0.5543478260869565,0.5490196078431373,0.6086956521739131,0.5773195876288659,0.5565926275992439,0.5918367346938775,3
32,2.037717227097396,1.8792520709659741,0.5706521739130435,0.5643564356435643,0.6195652173913043,0.5906735751295337,0.5758506616257089,0.5918367346938775,4
33,2.0564769192056342,1.9185328898222551,0.5652173913043478,0.5612244897959183,0.5978260869565217,0.5789473684210527,0.5645085066162571,0.5918367346938775,5
34,1.967999708521497,1.843363088110219,0.532608695652174,0.53125,0.5543478260869565,0.5425531914893617,0.5693525519848772,0.5918367346938775,6
35,2.0094751303012552,1.8500255605448848,0.5543478260869565,0.5462962962962963,0.6413043478260869,0.59,0.565335538752363,0.5918367346938775,7
36,1.8544695472324288,1.905249481615813,0.5706521739130435,0.5643564356435643,0.6195652173913043,0.5906735751295337,0.5679938563327033,0.5918367346938775,8
37,1.9214538506099157,1.8371995998465496,0.5706521739130435,0.5670103092783505,0.5978260869565217,0.582010582010582,0.5701205103969754,0.5918367346938775,9
38,1.9579330315956702,1.8585032172825025,0.5652173913043478,0.56,0.6086956521739131,0.5833333333333334,0.5743147448015122,0.5918367346938775,10
39,1.8146613194392278,1.8316511796868367,0.5652173913043478,0.5588235294117647,0.6195652173913043,0.5876288659793815,0.5656899810964083,0.5918367346938775,11
40,2.0138501479075503,1.944699992304263,0.5815217391304348,0.5700934579439252,0.6630434782608695,0.6130653266331658,0.5629725897920606,0.6130653266331658,0
41,1.766375298028464,1.7508612715679666,0.592391304347826,0.5794392523364486,0.6739130434782609,0.6231155778894473,0.6001299621928166,0.6231155778894473,0
42,1.8602998305808056,1.7357394539791604,0.5706521739130435,0.5607476635514018,0.6521739130434783,0.6030150753768844,0.600484404536862,0.6231155778894473,1
43,1.9703883961006836,1.7704050748244575,0.5706521739130435,0.5619047619047619,0.6413043478260869,0.5989847715736041,0.5994801512287334,0.6231155778894473,2
44,1.8331161580242954,1.8391338016675867,0.5434782608695652,0.5454545454545454,0.5217391304347826,0.5333333333333333,0.5908553875236295,0.6231155778894473,3
45,1.971183343248053,1.8323639475780984,0.5706521739130435,0.5684210526315789,0.5869565217391305,0.5775401069518716,0.5743147448015123,0.6231155778894473,4
46,1.8240611854490343,1.716284067734428,0.6086956521739131,0.5961538461538461,0.6739130434782609,0.6326530612244898,0.6167296786389413,0.6326530612244898,0
47,1.8141459672005622,1.793031350426052,0.5434782608695652,0.5416666666666666,0.5652173913043478,0.5531914893617021,0.5842391304347826,0.6326530612244898,1
48,1.8141666441173343,1.7661847290785417,0.5543478260869565,0.5462962962962963,0.6413043478260869,0.59,0.5905600189035917,0.6326530612244898,2
49,1.778087631031707,1.7264561238496199,0.5869565217391305,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.5949905482041588,0.6326530612244898,3
50,1.7461023880885198,1.722976513530897,0.5815217391304348,0.5773195876288659,0.6086956521739131,0.5925925925925926,0.6065689981096408,0.6326530612244898,4
51,1.6529073210862966,1.735154779061027,0.6086956521739131,0.6020408163265306,0.6413043478260869,0.6210526315789474,0.6071597353497165,0.6326530612244898,5
52,1.7841004238023863,1.6808087359304014,0.592391304347826,0.5841584158415841,0.6413043478260869,0.6113989637305699,0.6021975425330813,0.6326530612244898,6
53,1.811151935504033,1.7671065537825874,0.5760869565217391,0.5777777777777777,0.5652173913043478,0.5714285714285714,0.6026110586011342,0.6326530612244898,7
54,1.8035019177656908,1.6432758103246274,0.592391304347826,0.5779816513761468,0.6847826086956522,0.6268656716417911,0.6173204158790171,0.6326530612244898,8
55,1.8433488319208333,1.704181246135546,0.6086956521739131,0.6,0.6521739130434783,0.625,0.6123582230623819,0.6326530612244898,9
56,1.7631399441551376,1.6964234787484873,0.592391304347826,0.5841584158415841,0.6413043478260869,0.6113989637305699,0.6125945179584121,0.6326530612244898,10
57,1.7776346036366053,1.6735402086506719,0.5706521739130435,0.5714285714285714,0.5652173913043478,0.5683060109289617,0.6084593572778828,0.6326530612244898,11
58,1.6415770708859623,1.577441500580829,0.5815217391304348,0.5757575757575758,0.6195652173913043,0.5968586387434555,0.6221053875236295,0.6326530612244898,12
