epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,best_metric_value,epochs_without_improvement
1,2.9407747944632727,2.628782904666403,0.5,0.5,0.40217391304347827,0.4457831325301205,0.4890122873345936,0.4457831325301205,0
2,2.497762763238215,2.372547419174858,0.4945652173913043,0.4927536231884058,0.3695652173913043,0.422360248447205,0.5166587901701323,0.4457831325301205,1
3,2.5422717660338012,2.255612394084101,0.4945652173913043,0.4936708860759494,0.42391304347826086,0.45614035087719296,0.5223298676748582,0.45614035087719296,0
4,2.398648989069593,2.191767288290936,0.5054347826086957,0.5058823529411764,0.4673913043478261,0.4858757062146893,0.5233931947069943,0.4858757062146893,0
5,2.2961019447871616,2.192522805670033,0.5054347826086957,0.5054945054945055,0.5,0.5027322404371585,0.5180765595463137,0.5027322404371585,0
6,2.2599943699417535,2.1475240976914116,0.5163043478260869,0.5176470588235295,0.4782608695652174,0.4971751412429379,0.530836483931947,0.5027322404371585,1
7,2.226941472881443,2.1774629406307056,0.5217391304347826,0.5204081632653061,0.5543478260869565,0.5368421052631579,0.5214437618147448,0.5368421052631579,0
8,2.0780182225363597,2.202425013417783,0.5271739130434783,0.5268817204301075,0.532608695652174,0.5297297297297298,0.5210302457466919,0.5368421052631579,1
9,2.1519180824468425,2.0339578234631084,0.5706521739130435,0.5684210526315789,0.5869565217391305,0.5775401069518716,0.5561200378071832,0.5775401069518716,0
10,2.2352847908879374,1.911552755729012,0.5489130434782609,0.5483870967741935,0.5543478260869565,0.5513513513513514,0.570179584120983,0.5775401069518716,1
11,2.100376288969438,2.1103835987008135,0.5489130434782609,0.5445544554455446,0.5978260869565217,0.5699481865284974,0.5415879017013232,0.5775401069518716,2
12,2.015094204263373,2.0460424630538276,0.532608695652174,0.53125,0.5543478260869565,0.5425531914893617,0.5531663516068053,0.5775401069518716,3
13,1.9307482766581106,2.0653405604155166,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5512759924385634,0.5775401069518716,4
14,2.060129417167915,1.983679216840993,0.5434782608695652,0.5384615384615384,0.6086956521739131,0.5714285714285714,0.5671077504725898,0.5775401069518716,5
15,2.0198131445999983,1.9121219386225161,0.5380434782608695,0.5333333333333333,0.6086956521739131,0.5685279187817259,0.5661625708884689,0.5775401069518716,6
16,2.009780386647025,1.9887443314427915,0.5489130434782609,0.5445544554455446,0.5978260869565217,0.5699481865284974,0.5469045368620038,0.5775401069518716,7
17,1.916922662284348,1.827673025753187,0.5597826086956522,0.5604395604395604,0.5543478260869565,0.5573770491803278,0.5753780718336484,0.5775401069518716,8
18,1.8901223494456365,1.9802245990089749,0.5597826086956522,0.5514018691588785,0.6413043478260869,0.592964824120603,0.5582466918714556,0.592964824120603,0
19,1.8841260710915366,1.8301498889923096,0.5489130434782609,0.5463917525773195,0.5760869565217391,0.5608465608465608,0.5764413988657845,0.592964824120603,1
20,1.7781627459840461,1.798305682514025,0.5652173913043478,0.5625,0.5869565217391305,0.574468085106383,0.5967627599243857,0.592964824120603,2
21,1.8880746010895615,1.7443835735321045,0.5597826086956522,0.5647058823529412,0.5217391304347826,0.5423728813559322,0.5926275992438563,0.592964824120603,3
22,1.9892446706583211,1.8255665924238123,0.5706521739130435,0.5619047619047619,0.6413043478260869,0.5989847715736041,0.5821124763705104,0.5989847715736041,0
23,1.8410917926620651,1.7099326486172883,0.5652173913043478,0.5638297872340425,0.5760869565217391,0.5698924731182796,0.5935727788279772,0.5989847715736041,1
24,1.9374839077284047,1.6374039183492246,0.5652173913043478,0.56,0.6086956521739131,0.5833333333333334,0.6133034026465028,0.5989847715736041,2
25,1.8743686636725625,1.7915467645810998,0.5869565217391305,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.6014886578449906,0.5989847715736041,3
