epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,best_metric_value,epochs_without_improvement
1,2.717128289924873,2.4888076367585557,0.4891304347826087,0.4891304347826087,0.4891304347826087,0.4891304347826087,0.49397448015122875,0.4891304347826087,0
2,2.243820663336869,2.1691954757856284,0.5380434782608695,0.5368421052631579,0.5543478260869565,0.5454545454545454,0.5311909262759924,0.5454545454545454,0
3,2.297376269822592,2.044339998908665,0.532608695652174,0.53125,0.5543478260869565,0.5425531914893617,0.545250472589792,0.5454545454545454,1
4,2.154210715503483,1.9590759381004001,0.5434782608695652,0.5416666666666666,0.5652173913043478,0.5531914893617021,0.5558837429111531,0.5531914893617021,0
5,2.0162779721584947,1.8931233053622039,0.5543478260869565,0.55,0.5978260869565217,0.5729166666666666,0.5616729678638941,0.5729166666666666,0
6,1.9656650103055513,1.842547059059143,0.5869565217391305,0.58,0.6304347826086957,0.6041666666666666,0.577977315689981,0.6041666666666666,0
7,1.8832594994660263,1.8028300119482952,0.5489130434782609,0.5445544554455446,0.5978260869565217,0.5699481865284974,0.5818761814744801,0.6041666666666666,1
8,1.7623065769017399,1.8207081659980442,0.5869565217391305,0.5754716981132075,0.6630434782608695,0.6161616161616161,0.5830576559546313,0.6161616161616161,0
9,1.7741163952665016,1.6280984671219536,0.5869565217391305,0.58,0.6304347826086957,0.6041666666666666,0.6196833648393194,0.6161616161616161,1
10,1.8239577668053764,1.513060196586277,0.5815217391304348,0.5789473684210527,0.5978260869565217,0.5882352941176471,0.6418950850661626,0.6161616161616161,2
11,1.6960701470846657,1.6998948739922566,0.5815217391304348,0.5728155339805825,0.6413043478260869,0.6051282051282051,0.6201559546313801,0.6161616161616161,3
12,1.6068849511198946,1.5955100836961165,0.592391304347826,0.5825242718446602,0.6521739130434783,0.6153846153846154,0.6374054820415879,0.6161616161616161,4
13,1.5112712239171122,1.6387449295624443,0.6086956521739131,0.6111111111111112,0.5978260869565217,0.6043956043956044,0.6411862003780718,0.6161616161616161,5
14,1.5889106812057914,1.552335702854654,0.6195652173913043,0.6018518518518519,0.7065217391304348,0.65,0.6560137051039697,0.65,0
15,1.5586015313536257,1.4913836251134458,0.625,0.6138613861386139,0.6739130434782609,0.6424870466321243,0.6661153119092628,0.65,1
16,1.5778922795594394,1.5243277912554534,0.5978260869565217,0.5865384615384616,0.6630434782608695,0.6224489795918368,0.6456758034026465,0.65,2
17,1.4741009500000504,1.4179824901663738,0.6086956521739131,0.6063829787234043,0.6195652173913043,0.6129032258064516,0.6743856332703213,0.65,3
18,1.462550842499995,1.5219384224518486,0.6467391304347826,0.6238532110091743,0.7391304347826086,0.6766169154228856,0.665406427221172,0.6766169154228856,0
19,1.4188599042840055,1.3974049972451252,0.625,0.6185567010309279,0.6521739130434783,0.6349206349206349,0.6801748582230625,0.6766169154228856,1
20,1.3333649661514786,1.376812193704688,0.6413043478260869,0.6274509803921569,0.6956521739130435,0.6597938144329897,0.6923440453686202,0.6766169154228856,2
21,1.4422187163279607,1.3207452608191448,0.6141304347826086,0.6153846153846154,0.6086956521739131,0.6120218579234973,0.6908081285444235,0.6766169154228856,3
22,1.5261623846305596,1.3726865364157634,0.6467391304347826,0.6310679611650486,0.7065217391304348,0.6666666666666666,0.6926984877126654,0.6766169154228856,4
23,1.3789533920340487,1.3106512660565584,0.6358695652173914,0.6344086021505376,0.6413043478260869,0.6378378378378379,0.6956521739130435,0.6766169154228856,5
24,1.4816048842865033,1.2340397083241006,0.6521739130434783,0.648936170212766,0.6630434782608695,0.6559139784946236,0.7160326086956521,0.6766169154228856,6
25,1.38326354603191,1.3843884830889495,0.657608695652174,0.6559139784946236,0.6630434782608695,0.6594594594594595,0.7104206049149339,0.6766169154228856,7
26,1.3432254571836073,1.3005123086597608,0.6413043478260869,0.6326530612244898,0.6739130434782609,0.6526315789473685,0.7049858223062382,0.6766169154228856,8
27,1.2503316376235458,1.3796324107957922,0.6413043478260869,0.63,0.6847826086956522,0.65625,0.7017958412098299,0.6766169154228856,9
28,1.3225302735527793,1.3311191900916721,0.657608695652174,0.6435643564356436,0.7065217391304348,0.6735751295336787,0.7035680529300566,0.6766169154228856,10
29,1.4089227875510415,1.305879999761996,0.6630434782608695,0.6530612244897959,0.6956521739130435,0.6736842105263158,0.7178638941398866,0.6766169154228856,11
30,1.2566477911812919,1.3009890369746997,0.6630434782608695,0.6530612244897959,0.6956521739130435,0.6736842105263158,0.7149102079395084,0.6766169154228856,12
