epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,best_metric_value,epochs_without_improvement
1,2.9407679798838857,2.62876992640288,0.5,0.5,0.40217391304347827,0.4457831325301205,0.4890122873345936,0.4457831325301205,0
2,2.4977443473679677,2.3725237950034765,0.4945652173913043,0.4927536231884058,0.3695652173913043,0.422360248447205,0.5166587901701323,0.4457831325301205,1
3,2.5422405764296814,2.2555791709734048,0.4945652173913043,0.4936708860759494,0.42391304347826086,0.45614035087719296,0.5223298676748582,0.45614035087719296,0
4,2.3986093198860083,2.1917252955229385,0.5054347826086957,0.5058823529411764,0.4673913043478261,0.4858757062146893,0.5233931947069943,0.4858757062146893,0
5,2.2960546684789134,2.1924715353095015,0.5054347826086957,0.5054945054945055,0.5,0.5027322404371585,0.5180765595463137,0.5027322404371585,0
6,2.2599369483989675,2.147463829621025,0.5163043478260869,0.5176470588235295,0.4782608695652174,0.4971751412429379,0.530836483931947,0.5027322404371585,1
7,2.2268748571584513,2.1773913321287734,0.5217391304347826,0.5204081632653061,0.5543478260869565,0.5368421052631579,0.5214437618147448,0.5368421052631579,0
8,2.077947490162902,2.2023418156997017,0.5271739130434783,0.5268817204301075,0.532608695652174,0.5297297297297298,0.5210302457466919,0.5368421052631579,1
9,2.151834867812775,2.033872645834218,0.5706521739130435,0.5684210526315789,0.5869565217391305,0.5775401069518716,0.5561200378071832,0.5775401069518716,0
10,2.2351849930627004,1.9114627682644387,0.5489130434782609,0.5483870967741935,0.5543478260869565,0.5513513513513514,0.570179584120983,0.5775401069518716,1
11,2.100272040445726,2.110272438629814,0.5489130434782609,0.5445544554455446,0.5978260869565217,0.5699481865284974,0.5415879017013232,0.5775401069518716,2
12,2.0149848487350965,2.045923357424529,0.532608695652174,0.53125,0.5543478260869565,0.5425531914893617,0.5531663516068053,0.5775401069518716,3
13,1.930636276255597,2.0652074502862017,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5512759924385634,0.5775401069518716,4
14,2.0599968289280985,1.983545816462973,0.5434782608695652,0.5384615384615384,0.6086956521739131,0.5714285714285714,0.5671077504725898,0.5775401069518716,5
15,2.0196741832481635,1.911982536315918,0.5380434782608695,0.5333333333333333,0.6086956521739131,0.5685279187817259,0.5661625708884689,0.5775401069518716,6
16,2.0096300067482415,1.9885881569074548,0.5489130434782609,0.5445544554455446,0.5978260869565217,0.5699481865284974,0.5469045368620038,0.5775401069518716,7
17,1.916772117981544,1.8275203653003858,0.5597826086956522,0.5604395604395604,0.5543478260869565,0.5573770491803278,0.5753780718336484,0.5775401069518716,8
18,1.8899641980181683,1.9800456606823464,0.5597826086956522,0.5514018691588785,0.6413043478260869,0.592964824120603,0.5582466918714556,0.592964824120603,0
19,1.8839609426456494,1.8299761958744214,0.5489130434782609,0.5463917525773195,0.5760869565217391,0.5608465608465608,0.5764413988657845,0.592964824120603,1
20,1.7779953414267236,1.798127039619114,0.5652173913043478,0.5625,0.5869565217391305,0.574468085106383,0.5967627599243857,0.592964824120603,2
21,1.8878882795899778,1.744202987007473,0.5597826086956522,0.5647058823529412,0.5217391304347826,0.5423728813559322,0.5926275992438563,0.592964824120603,3
22,1.9890414509144458,1.8253654293392017,0.5706521739130435,0.5619047619047619,0.6413043478260869,0.5989847715736041,0.5821124763705104,0.5989847715736041,0
23,1.8408910939981649,1.709740654281948,0.5652173913043478,0.5638297872340425,0.5760869565217391,0.5698924731182796,0.5935727788279772,0.5989847715736041,1
24,1.9372636960757958,1.6372135307477869,0.5652173913043478,0.56,0.6086956521739131,0.5833333333333334,0.6133034026465028,0.5989847715736041,2
25,1.8741424673206204,1.7913240453471309,0.5869565217391305,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.6014886578449906,0.5989847715736041,3
26,1.8056022426584264,1.7009762525558472,0.5652173913043478,0.5612244897959183,0.5978260869565217,0.5789473684210527,0.6043241965973535,0.5989847715736041,4
27,1.656453093984625,1.798140551732934,0.5706521739130435,0.5643564356435643,0.6195652173913043,0.5906735751295337,0.6053284499054821,0.5989847715736041,5
28,1.7917304903596312,1.7388847962669705,0.5978260869565217,0.5849056603773585,0.6739130434782609,0.6262626262626263,0.6034971644612477,0.6262626262626263,0
29,1.8647133242952956,1.6984323885129846,0.5815217391304348,0.5742574257425742,0.6304347826086957,0.6010362694300518,0.6160207939508506,0.6262626262626263,1
30,1.7168034210309877,1.6944601483966992,0.592391304347826,0.5858585858585859,0.6304347826086957,0.6073298429319371,0.610586011342155,0.6262626262626263,2
31,1.6491780739564161,1.711131707481716,0.5706521739130435,0.5631067961165048,0.6304347826086957,0.5948717948717949,0.6088137996219282,0.6262626262626263,3
32,1.7458492530571235,1.6072269418965215,0.6086956521739131,0.6,0.6521739130434783,0.625,0.6327386578449906,0.6262626262626263,4
33,1.7597914672159887,1.6314980154452117,0.6086956521739131,0.5980392156862745,0.6630434782608695,0.6288659793814433,0.6220463137996219,0.6288659793814433,0
34,1.6775882663307609,1.5481346016344817,0.5869565217391305,0.58,0.6304347826086957,0.6041666666666666,0.6266540642722117,0.6288659793814433,1
35,1.711990467794649,1.5616102944249692,0.5978260869565217,0.5882352941176471,0.6521739130434783,0.6185567010309279,0.6277173913043478,0.6288659793814433,2
36,1.5674257818814163,1.610455668490866,0.5869565217391305,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.6277764650283553,0.6288659793814433,3
37,1.6509900407476739,1.5389614416205364,0.5815217391304348,0.5757575757575758,0.6195652173913043,0.5968586387434555,0.6331521739130435,0.6288659793814433,4
38,1.6562497052517566,1.5748126195824665,0.5869565217391305,0.5784313725490197,0.6413043478260869,0.6082474226804123,0.636460302457467,0.6288659793814433,5
39,1.5432750936392898,1.553659376890763,0.5815217391304348,0.5773195876288659,0.6086956521739131,0.5925925925925926,0.6340973534971645,0.6288659793814433,6
40,1.7137811865125383,1.6463257281676582,0.6086956521739131,0.6,0.6521739130434783,0.625,0.6280718336483933,0.6288659793814433,7
41,1.5019417568877502,1.4791626360105432,0.6086956521739131,0.5980392156862745,0.6630434782608695,0.6288659793814433,0.6643431001890359,0.6288659793814433,8
42,1.577964226623158,1.4629192663275676,0.6086956521739131,0.5943396226415094,0.6847826086956522,0.6363636363636364,0.6656427221172023,0.6363636363636364,0
43,1.68239660348211,1.4873304937196814,0.625,0.6055045871559633,0.717391304347826,0.6567164179104478,0.6631616257088847,0.6567164179104478,0
44,1.5360364206544646,1.5527168201363606,0.5869565217391305,0.5909090909090909,0.5652173913043478,0.5777777777777777,0.6533553875236294,0.6567164179104478,1
45,1.6629929018544627,1.5246738143589185,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6431947069943289,0.6567164179104478,2
46,1.5330549819128854,1.4474065977594126,0.6630434782608695,0.6470588235294118,0.717391304347826,0.6804123711340206,0.6792296786389413,0.6804123711340206,0
47,1.5366655437500922,1.513499202935592,0.5978260869565217,0.5918367346938775,0.6304347826086957,0.6105263157894737,0.6561909262759925,0.6804123711340206,1
48,1.5133241814571423,1.484019663022912,0.6195652173913043,0.6018518518518519,0.7065217391304348,0.65,0.6616257088846881,0.6804123711340206,2
49,1.4897614337585785,1.4581382637438567,0.6304347826086957,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.6589083175803403,0.6804123711340206,3
50,1.4437932378643161,1.4654639752014824,0.6467391304347826,0.6336633663366337,0.6956521739130435,0.6632124352331606,0.6681238185255198,0.6804123711340206,4
51,1.3771219983860687,1.4733172084974206,0.6358695652173914,0.6237623762376238,0.6847826086956522,0.6528497409326425,0.6775756143667298,0.6804123711340206,5
52,1.4949823329736898,1.393673705018085,0.6304347826086957,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.6756852551984877,0.6804123711340206,6
53,1.524644060449286,1.5081036764642466,0.6358695652173914,0.6404494382022472,0.6195652173913043,0.6298342541436464,0.6680056710775047,0.6804123711340206,7
54,1.5293431020045019,1.3748623029045437,0.6521739130434783,0.6346153846153846,0.717391304347826,0.673469387755102,0.6858459357277883,0.6804123711340206,8
55,1.5306418957291068,1.451164038284965,0.6467391304347826,0.6336633663366337,0.6956521739130435,0.6632124352331606,0.6795841209829868,0.6804123711340206,9
56,1.4581478781752535,1.4385113923445991,0.6358695652173914,0.6213592233009708,0.6956521739130435,0.6564102564102564,0.6800567107750473,0.6804123711340206,10
57,1.4748228696676402,1.4241121540898862,0.6195652173913043,0.6222222222222222,0.6086956521739131,0.6153846153846154,0.6776937618147448,0.6804123711340206,11
58,1.3543065314764504,1.3267260323400083,0.6141304347826086,0.6039603960396039,0.6630434782608695,0.6321243523316062,0.692225897920605,0.6804123711340206,12
